,End Reason,End Period,End Clock,End Spot,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank,Offense Home Team
3092,1,2,18.0,21,10.0,4.0,10,10.0,3.0,10,0
3093,1,4,273.0,21,10.0,4.0,10,10.0,3.0,10,0
3094,0,2,13.0,30,0.0,10.0,0,5.0,7.0,10,0
3095,1,2,848.0,12,8.0,5.0,5,1.0,11.0,10,0
3096,0,2,341.0,22,1.0,11.0,10,8.0,5.0,5,1
3097,1,4,647.0,28,8.0,5.0,5,1.0,11.0,10,0
3098,1,5,0.0,22,1.0,11.0,10,8.0,5.0,5,1
3099,1,1,276.0,25,9.0,4.0,10,5.0,7.0,10,0
3100,1,2,249.0,9,5.0,7.0,10,9.0,4.0,10,1
3101,1,4,593.0,28,5.0,7.0,10,9.0,4.0,10,1
3102,1,4,247.0,7,9.0,4.0,10,5.0,7.0,10,0
3103,1,4,3.0,4,5.0,7.0,10,9.0,4.0,10,1
3104,0,1,315.0,27,5.0,7.0,5,1.0,11.0,5,1
3105,1,1,263.0,19,10.0,3.0,10,0.0,10.0,0,0
3106,0,3,504.0,29,0.0,10.0,0,10.0,3.0,10,0
3107,1,1,10.0,24,9.0,4.0,10,7.0,6.0,10,0
3108,1,2,532.0,9,7.0,6.0,10,9.0,4.0,10,1
3109,1,2,0.0,3,7.0,6.0,10,9.0,4.0,10,1
3110,1,3,601.0,13,7.0,6.0,10,9.0,4.0,10,1
3111,1,1,647.0,4,8.0,5.0,10,8.0,5.0,5,0
3112,1,1,60.0,12,8.0,5.0,10,8.0,5.0,5,0
3113,1,3,257.0,9,8.0,5.0,10,8.0,5.0,5,0
3114,1,4,300.0,8,8.0,5.0,10,8.0,5.0,5,0
3115,1,1,716.0,10,4.0,8.0,5,9.0,4.0,5,1
3116,1,1,185.0,27,9.0,4.0,5,4.0,8.0,5,0
3117,1,2,271.0,20,9.0,4.0,5,4.0,8.0,5,0
3118,1,3,782.0,4,9.0,4.0,5,4.0,8.0,5,0
3119,0,3,125.0,23,9.0,4.0,5,4.0,8.0,5,0
3120,1,4,737.0,14,4.0,8.0,5,9.0,4.0,5,1
3121,1,2,155.0,15,2.0,10.0,5,8.0,5.0,10,0
3122,1,2,7.0,15,8.0,5.0,10,2.0,10.0,5,1
3123,1,4,614.0,19,2.0,10.0,5,8.0,5.0,10,0
3124,1,4,141.0,15,2.0,10.0,5,8.0,5.0,10,0
3125,1,2,317.0,22,0.0,10.0,0,4.0,8.0,10,0
3126,1,4,801.0,8,0.0,10.0,0,4.0,8.0,10,0
3127,1,1,433.0,15,8.0,5.0,10,5.0,7.0,10,1
3128,0,2,848.0,34,5.0,7.0,10,8.0,5.0,10,0
3129,1,2,343.0,6,5.0,7.0,10,8.0,5.0,10,0
3130,1,5,0.0,6,8.0,5.0,10,5.0,7.0,10,1
3131,0,1,480.0,12,7.0,6.0,5,14.0,0.0,5,1
3132,0,2,20.0,20,14.0,0.0,5,7.0,6.0,5,0
3133,0,1,430.0,14,3.0,9.0,5,11.0,2.0,5,0
3134,1,4,842.0,21,3.0,9.0,5,11.0,2.0,5,0
3135,0,1,800.0,29,3.0,9.0,5,12.0,2.0,5,0
3136,0,1,647.0,14,12.0,2.0,5,3.0,9.0,5,1
3137,1,1,467.0,19,8.0,5.0,5,12.0,1.0,10,0
3138,1,4,489.0,32,8.0,5.0,5,12.0,1.0,10,0
3139,1,1,501.0,8,9.0,5.0,10,12.0,1.0,5,1
3140,0,3,572.0,25,12.0,1.0,5,9.0,5.0,10,0
3141,0,4,598.0,17,9.0,5.0,10,12.0,1.0,5,1
3142,1,2,30.0,2,8.0,5.0,10,0.0,10.0,0,1
3143,1,4,162.0,11,0.0,10.0,0,8.0,5.0,10,0
3144,1,1,282.0,3,9.0,5.0,5,8.0,5.0,5,1
3145,0,2,448.0,9,8.0,5.0,5,9.0,5.0,5,0
3146,1,3,51.0,2,9.0,5.0,5,8.0,5.0,5,1
3147,0,4,815.0,27,8.0,5.0,5,9.0,5.0,5,0
3148,0,4,143.0,16,9.0,5.0,5,8.0,5.0,5,1
3149,1,1,513.0,11,6.0,6.0,5,5.0,7.0,5,0
3150,1,2,0.0,22,6.0,6.0,5,5.0,7.0,5,0
3151,1,4,895.0,16,5.0,7.0,5,6.0,6.0,5,1
3152,1,2,649.0,18,5.0,7.0,5,3.0,9.0,5,0
3153,0,2,467.0,12,3.0,9.0,5,5.0,7.0,5,1
3154,1,2,10.0,5,3.0,9.0,5,5.0,7.0,5,1
3155,1,4,111.0,6,5.0,7.0,5,3.0,9.0,5,0
3156,0,1,255.0,20,8.0,5.0,10,7.0,6.0,10,0
3157,0,2,4.0,20,8.0,5.0,10,7.0,6.0,10,0
3158,0,3,305.0,26,7.0,6.0,10,8.0,5.0,10,1
3159,1,4,227.0,10,8.0,5.0,10,7.0,6.0,10,0
3160,0,2,827.0,20,11.0,3.0,10,0.0,5.0,10,1
3161,1,2,386.0,17,11.0,3.0,10,0.0,5.0,10,1
3162,0,2,132.0,15,0.0,5.0,10,11.0,3.0,10,0
3163,0,3,377.0,10,11.0,3.0,10,0.0,5.0,10,1
3164,1,1,203.0,27,4.0,8.0,10,8.0,5.0,10,0
3165,1,4,893.0,4,8.0,5.0,10,4.0,8.0,10,1
3166,0,4,271.0,21,4.0,8.0,10,8.0,5.0,10,0
3167,1,4,0.0,19,8.0,5.0,10,4.0,8.0,10,1
3168,0,1,262.0,23,10.0,4.0,5,9.0,4.0,10,1
3169,1,2,532.0,13,10.0,4.0,5,9.0,4.0,10,1
3170,1,2,0.0,32,10.0,4.0,5,9.0,4.0,10,1
3171,0,3,708.0,27,10.0,4.0,5,9.0,4.0,10,1
3172,1,3,12.0,4,10.0,4.0,5,9.0,4.0,10,1
3173,1,1,291.0,15,5.0,7.0,5,7.0,6.0,10,0
3174,1,1,142.0,33,7.0,6.0,10,5.0,7.0,5,1
3175,0,3,512.0,10,5.0,7.0,5,7.0,6.0,10,0
3176,0,3,265.0,23,7.0,6.0,10,5.0,7.0,5,1
3177,0,2,651.0,19,6.0,6.0,10,0.0,10.0,0,1
3178,1,1,288.0,11,1.0,11.0,5,5.0,7.0,5,0
3179,1,2,469.0,20,5.0,7.0,5,1.0,11.0,5,1
3180,1,2,155.0,25,5.0,7.0,5,1.0,11.0,5,1
3181,1,4,345.0,26,1.0,11.0,5,5.0,7.0,5,0
3182,1,4,79.0,17,5.0,7.0,5,1.0,11.0,5,1
3183,1,1,673.0,4,13.0,1.0,10,7.0,6.0,10,0
3184,1,3,225.0,14,13.0,1.0,10,7.0,6.0,10,0
3185,1,1,737.0,21,2.0,10.0,10,9.0,4.0,10,1
3186,1,2,896.0,6,9.0,4.0,10,2.0,10.0,10,0
3187,1,2,11.0,17,2.0,10.0,10,9.0,4.0,10,1
3188,1,4,768.0,20,9.0,4.0,10,2.0,10.0,10,0
3189,1,1,277.0,19,7.0,6.0,5,2.0,10.0,5,0
3190,1,2,0.0,3,2.0,10.0,5,7.0,6.0,5,1
3191,1,3,557.0,5,2.0,10.0,5,7.0,6.0,5,1
3192,1,4,500.0,8,2.0,10.0,5,7.0,6.0,5,1
3193,1,4,116.0,1,7.0,6.0,5,2.0,10.0,5,0
3194,1,2,533.0,7,4.0,8.0,10,5.0,7.0,10,0
3195,1,2,343.0,3,4.0,8.0,10,5.0,7.0,10,0
3196,1,2,16.0,13,4.0,8.0,10,5.0,7.0,10,0
3197,1,3,335.0,15,4.0,8.0,10,5.0,7.0,10,0
3198,0,4,853.0,24,4.0,8.0,10,5.0,7.0,10,0
3199,1,2,376.0,5,9.0,4.0,10,5.0,7.0,10,0
3200,0,3,258.0,2,9.0,4.0,10,5.0,7.0,10,0
3201,1,4,613.0,5,5.0,7.0,10,9.0,4.0,10,1
3202,1,1,426.0,22,10.0,4.0,10,6.0,6.0,5,1
3203,0,1,144.0,33,6.0,6.0,5,10.0,4.0,10,0
3204,1,1,8.0,29,10.0,4.0,10,6.0,6.0,5,1
3205,1,1,652.0,25,3.0,10.0,5,1.0,11.0,5,0
3206,1,2,498.0,23,3.0,10.0,5,1.0,11.0,5,0
3207,0,3,588.0,28,3.0,10.0,5,1.0,11.0,5,0
3208,0,3,157.0,27,1.0,11.0,5,3.0,10.0,5,1
3209,1,3,10.0,13,1.0,11.0,5,3.0,10.0,5,1
3210,0,4,0.0,30,1.0,11.0,5,3.0,10.0,5,1
3211,1,1,548.0,18,10.0,3.0,10,5.0,7.0,10,0
3212,0,2,455.0,15,5.0,7.0,10,10.0,3.0,10,1
3213,1,2,0.0,7,5.0,7.0,10,10.0,3.0,10,1
3214,0,3,308.0,20,5.0,7.0,10,10.0,3.0,10,1
3215,0,1,801.0,19,2.0,10.0,5,10.0,3.0,5,1
3216,1,1,557.0,3,10.0,3.0,5,2.0,10.0,5,0
3217,1,2,844.0,14,10.0,3.0,5,2.0,10.0,5,0
3218,1,2,22.0,31,10.0,3.0,5,2.0,10.0,5,0
3219,1,1,537.0,6,7.0,6.0,5,8.0,5.0,5,1
3220,0,1,212.0,35,8.0,5.0,5,7.0,6.0,5,0
3221,0,2,583.0,36,7.0,6.0,5,8.0,5.0,5,1
3222,1,2,0.0,34,7.0,6.0,5,8.0,5.0,5,1
3223,1,3,192.0,8,7.0,6.0,5,8.0,5.0,5,1
3224,1,4,881.0,16,8.0,5.0,5,7.0,6.0,5,0
3225,1,4,690.0,23,8.0,5.0,5,7.0,6.0,5,0
3226,1,1,243.0,8,8.0,5.0,10,6.0,7.0,10,1
3227,1,1,489.0,33,11.0,2.0,10,3.0,9.0,10,1
3228,1,2,766.0,29,11.0,2.0,10,3.0,9.0,10,1
3229,1,3,148.0,10,11.0,2.0,10,3.0,9.0,10,1
3230,0,2,332.0,29,9.0,4.0,10,0.0,10.0,0,1
3231,1,2,49.0,21,0.0,10.0,0,9.0,4.0,10,0
3232,1,3,258.0,8,0.0,10.0,0,9.0,4.0,10,0
3233,1,2,0.0,4,8.0,5.0,10,8.0,5.0,10,1
3234,1,1,840.0,30,8.0,5.0,10,10.0,3.0,10,0
3235,1,1,354.0,13,10.0,3.0,10,8.0,5.0,10,1
3236,0,2,620.0,26,8.0,5.0,10,10.0,3.0,10,0
3237,1,4,496.0,24,10.0,3.0,10,8.0,5.0,10,1
3238,1,1,52.0,11,11.0,2.0,10,11.0,2.0,10,1
3239,1,2,281.0,24,11.0,2.0,10,11.0,2.0,10,0
3240,0,2,11.0,25,11.0,2.0,10,11.0,2.0,10,0
3241,0,3,300.0,31,11.0,2.0,10,11.0,2.0,10,1
3242,1,4,8.0,14,11.0,2.0,10,11.0,2.0,10,0
3243,1,1,143.0,16,6.0,6.0,5,5.0,7.0,10,0
3244,1,1,258.0,20,2.0,10.0,10,2.0,10.0,5,0
3245,1,2,286.0,22,2.0,10.0,5,2.0,10.0,10,1
3246,1,3,275.0,15,2.0,10.0,10,2.0,10.0,5,0
3247,1,4,657.0,5,2.0,10.0,10,2.0,10.0,5,0
3248,1,2,205.0,13,0.0,10.0,0,2.0,10.0,5,0
3249,0,4,778.0,23,2.0,10.0,5,0.0,10.0,0,1
3250,0,4,357.0,10,0.0,10.0,0,2.0,10.0,5,0
3251,0,2,515.0,25,9.0,4.0,10,1.0,11.0,10,1
3252,0,2,0.0,17,1.0,11.0,10,9.0,4.0,10,0
3253,1,2,707.0,23,8.0,5.0,10,5.0,7.0,10,1
3254,1,3,200.0,8,8.0,5.0,10,5.0,7.0,10,1
3255,1,2,895.0,18,0.0,10.0,0,4.0,8.0,10,0
3256,1,2,650.0,10,4.0,8.0,10,0.0,10.0,0,1
3257,1,2,61.0,17,4.0,8.0,10,0.0,10.0,0,1
3258,1,1,362.0,18,9.0,4.0,5,5.0,7.0,5,1
3259,1,2,758.0,19,5.0,7.0,5,9.0,4.0,5,0
3260,1,2,614.0,14,5.0,7.0,5,9.0,4.0,5,0
3261,1,2,179.0,5,9.0,4.0,5,5.0,7.0,5,1
3262,1,3,497.0,16,9.0,4.0,5,5.0,7.0,5,1
3263,0,4,578.0,33,9.0,4.0,5,5.0,7.0,5,1
3264,0,4,361.0,27,9.0,4.0,5,5.0,7.0,5,1
3265,1,2,40.0,19,9.0,5.0,5,7.0,6.0,10,0
3266,1,2,0.0,21,7.0,6.0,10,9.0,5.0,5,1
3267,0,3,572.0,29,7.0,6.0,10,9.0,5.0,5,1
3268,1,3,400.0,1,9.0,5.0,5,7.0,6.0,10,0
3269,1,4,638.0,14,9.0,5.0,5,7.0,6.0,10,0
3270,1,4,360.0,32,7.0,6.0,10,9.0,5.0,5,1
3271,0,4,128.0,15,9.0,5.0,5,7.0,6.0,10,0
3272,1,1,775.0,20,5.0,7.0,5,6.0,7.0,10,0
3273,1,2,862.0,24,5.0,7.0,5,6.0,7.0,10,0
3274,0,2,79.0,29,5.0,7.0,5,6.0,7.0,10,0
3275,1,1,438.0,3,13.0,1.0,10,4.0,8.0,5,1
3276,1,2,851.0,3,13.0,1.0,10,4.0,8.0,5,1
3277,0,2,0.0,37,13.0,1.0,10,4.0,8.0,5,1
3278,1,3,531.0,4,13.0,1.0,10,4.0,8.0,5,1
3279,0,4,210.0,30,4.0,8.0,5,13.0,1.0,10,0
3280,1,1,682.0,12,0.0,10.0,0,3.0,9.0,5,0
3281,1,1,375.0,8,0.0,10.0,0,5.0,7.0,5,0
3282,0,1,146.0,29,0.0,10.0,0,5.0,7.0,5,0
3283,0,4,6.0,21,0.0,10.0,0,5.0,7.0,5,0
3284,0,1,679.0,28,8.0,5.0,5,4.0,8.0,5,1
3285,1,1,121.0,4,8.0,5.0,5,4.0,8.0,5,1
3286,1,2,798.0,31,8.0,5.0,5,4.0,8.0,5,1
3287,0,2,438.0,37,4.0,8.0,5,8.0,5.0,5,0
3288,1,2,0.0,3,8.0,5.0,5,4.0,8.0,5,1
3289,1,3,301.0,24,8.0,5.0,5,4.0,8.0,5,1
3290,0,4,539.0,18,8.0,5.0,5,4.0,8.0,5,1
3291,1,2,771.0,14,10.0,4.0,5,0.0,12.0,5,1
3292,0,3,737.0,11,0.0,12.0,5,10.0,4.0,5,0
3293,0,4,55.0,14,10.0,4.0,5,0.0,12.0,5,1
3294,1,1,643.0,31,0.0,10.0,0,4.0,8.0,5,0
3295,1,2,372.0,17,4.0,8.0,5,0.0,10.0,0,1
3296,1,3,12.0,11,0.0,10.0,0,4.0,8.0,5,0
3297,0,1,634.0,8,4.0,8.0,10,10.0,3.0,5,0
3298,1,2,317.0,13,10.0,3.0,5,4.0,8.0,10,1
3299,1,2,0.0,31,10.0,3.0,5,4.0,8.0,10,1
3300,1,4,754.0,7,10.0,3.0,5,4.0,8.0,10,1
3301,0,2,359.0,8,10.0,3.0,10,9.0,4.0,10,1
3302,1,3,229.0,5,10.0,3.0,10,9.0,4.0,10,1
3303,1,2,683.0,6,5.0,7.0,5,0.0,10.0,0,1
3304,1,2,374.0,6,0.0,10.0,0,5.0,7.0,5,0
3305,0,3,249.0,26,0.0,10.0,0,5.0,7.0,5,0
3306,1,3,691.0,10,6.0,7.0,10,10.0,3.0,10,0
3307,1,3,231.0,23,10.0,3.0,10,6.0,7.0,10,1
3308,1,1,776.0,12,7.0,6.0,5,5.0,7.0,5,1
3309,1,2,828.0,5,7.0,6.0,5,5.0,7.0,5,1
3310,1,2,514.0,10,5.0,7.0,5,7.0,6.0,5,0
3311,1,2,345.0,9,5.0,7.0,5,7.0,6.0,5,0
3312,1,4,261.0,11,7.0,6.0,5,5.0,7.0,5,1
3313,1,1,392.0,19,6.0,7.0,5,4.0,8.0,5,0
3314,1,2,339.0,12,4.0,8.0,5,6.0,7.0,5,1
3315,1,2,8.0,1,6.0,7.0,5,4.0,8.0,5,0
3316,0,2,0.0,41,4.0,8.0,5,6.0,7.0,5,1
3317,1,4,725.0,9,4.0,8.0,5,6.0,7.0,5,1
3318,1,1,622.0,10,5.0,7.0,5,7.0,6.0,5,1
3319,1,2,0.0,32,7.0,6.0,5,5.0,7.0,5,0
3320,1,4,720.0,33,5.0,7.0,5,7.0,6.0,5,1
3321,1,4,87.0,14,5.0,7.0,5,7.0,6.0,5,1
3322,0,1,645.0,23,3.0,9.0,10,9.0,4.0,10,0
3323,0,1,236.0,28,3.0,9.0,10,9.0,4.0,10,0
3324,1,2,231.0,22,3.0,9.0,10,9.0,4.0,10,0
3325,0,4,359.0,39,3.0,9.0,10,9.0,4.0,10,0
3326,1,3,485.0,3,4.0,8.0,5,11.0,2.0,5,0
3327,1,2,3.0,14,4.0,8.0,10,10.0,3.0,10,1
3328,1,1,249.0,17,4.0,8.0,10,8.0,5.0,10,1
3329,0,2,126.0,36,8.0,5.0,10,4.0,8.0,10,0
3330,1,1,712.0,15,6.0,7.0,10,8.0,5.0,10,0
3331,1,2,263.0,21,8.0,5.0,10,6.0,7.0,10,1
3332,1,3,496.0,30,6.0,7.0,10,8.0,5.0,10,0
3333,1,4,575.0,1,8.0,5.0,10,6.0,7.0,10,1
3334,1,1,400.0,4,2.0,10.0,5,5.0,7.0,5,1
3335,1,1,32.0,29,2.0,10.0,5,5.0,7.0,5,1
3336,1,3,179.0,8,2.0,10.0,5,5.0,7.0,5,1
3337,0,1,61.0,9,5.0,7.0,5,4.0,8.0,10,0
3338,0,3,106.0,20,5.0,7.0,5,4.0,8.0,10,0
3339,1,4,159.0,9,4.0,8.0,10,5.0,7.0,5,1
3340,1,2,617.0,4,14.0,0.0,5,0.0,10.0,0,1
3341,1,2,276.0,17,14.0,0.0,5,0.0,10.0,0,1
3342,0,2,0.0,35,0.0,10.0,0,14.0,0.0,5,0
3343,1,3,760.0,31,0.0,10.0,0,14.0,0.0,5,0
3344,1,1,458.0,13,7.0,6.0,10,8.0,5.0,10,0
3345,1,2,0.0,21,7.0,6.0,10,8.0,5.0,10,0
3346,0,4,422.0,19,7.0,6.0,10,8.0,5.0,10,0
3347,1,1,619.0,15,7.0,6.0,5,9.0,5.0,5,1
3348,1,2,698.0,15,7.0,6.0,5,9.0,5.0,5,1
3349,1,3,526.0,14,7.0,6.0,5,9.0,5.0,5,1
3350,1,4,721.0,25,9.0,5.0,5,7.0,6.0,5,0
3351,1,2,211.0,4,5.0,7.0,5,12.0,2.0,5,1
3352,0,3,413.0,28,5.0,7.0,5,12.0,2.0,5,1
3353,1,3,78.0,3,5.0,7.0,5,12.0,2.0,5,1
3354,1,1,283.0,10,9.0,4.0,10,8.0,5.0,10,0
3355,1,2,272.0,7,9.0,4.0,10,8.0,5.0,10,0
3356,0,2,7.0,21,8.0,5.0,10,9.0,4.0,10,1
3357,1,3,515.0,5,9.0,4.0,10,8.0,5.0,10,0
3358,1,4,645.0,12,8.0,5.0,10,9.0,4.0,10,1
3359,1,2,801.0,7,8.0,5.0,5,2.0,10.0,5,1
3360,0,2,0.0,12,2.0,10.0,5,8.0,5.0,5,0
3361,1,3,655.0,29,8.0,5.0,5,2.0,10.0,5,1
3362,1,3,238.0,25,8.0,5.0,5,2.0,10.0,5,1
3363,0,4,829.0,25,2.0,10.0,5,8.0,5.0,5,0
3364,1,4,195.0,9,8.0,5.0,5,2.0,10.0,5,1
3365,1,2,641.0,23,10.0,3.0,10,5.0,7.0,10,0
3366,1,2,7.0,11,5.0,7.0,10,10.0,3.0,10,1
3367,1,3,763.0,7,5.0,7.0,10,10.0,3.0,10,1
3368,1,3,513.0,11,10.0,3.0,10,5.0,7.0,10,0
3369,1,4,831.0,29,5.0,7.0,10,10.0,3.0,10,1
3370,1,4,428.0,25,5.0,7.0,10,10.0,3.0,10,1
3371,1,2,587.0,21,0.0,12.0,5,9.0,4.0,5,1
3372,1,2,0.0,26,0.0,12.0,5,9.0,4.0,5,1
3373,0,3,572.0,26,0.0,12.0,5,9.0,4.0,5,1
3374,0,4,494.0,34,9.0,4.0,5,0.0,12.0,5,0
3375,1,4,352.0,23,9.0,4.0,5,0.0,12.0,5,0
3376,1,2,33.0,22,7.0,6.0,5,5.0,7.0,5,0
3377,1,1,231.0,6,9.0,4.0,10,8.0,5.0,10,0
3378,1,2,655.0,24,9.0,4.0,10,8.0,5.0,10,0
3379,0,3,523.0,14,8.0,5.0,10,9.0,4.0,10,1
3380,1,2,55.0,29,8.0,5.0,5,3.0,9.0,5,1
3381,0,3,610.0,33,3.0,9.0,5,8.0,5.0,5,0
3382,1,3,123.0,26,3.0,9.0,5,8.0,5.0,5,0
3383,1,2,432.0,4,3.0,9.0,10,11.0,2.0,10,1
3384,1,1,730.0,29,11.0,2.0,10,4.0,8.0,10,0
3385,0,1,42.0,18,11.0,2.0,10,4.0,8.0,10,0
3386,0,2,298.0,12,11.0,2.0,10,4.0,8.0,10,0
3387,1,2,579.0,15,7.0,6.0,10,6.0,6.0,10,1
3388,1,2,5.0,23,6.0,6.0,10,7.0,6.0,10,0
3389,0,3,584.0,11,11.0,2.0,10,4.0,8.0,5,1
3390,0,3,225.0,8,4.0,8.0,5,11.0,2.0,10,0
3391,1,4,600.0,2,11.0,2.0,10,4.0,8.0,5,1
3392,1,1,392.0,31,7.0,6.0,10,14.0,0.0,10,1
3393,1,1,0.0,31,7.0,6.0,10,14.0,0.0,10,1
3394,1,3,618.0,18,14.0,0.0,10,7.0,6.0,10,0
3395,1,3,609.0,11,7.0,6.0,5,9.0,5.0,5,1
3396,1,1,366.0,24,9.0,5.0,10,2.0,10.0,10,0
3397,1,2,776.0,26,2.0,10.0,10,9.0,5.0,10,1
3398,1,2,509.0,33,9.0,5.0,10,2.0,10.0,10,0
3399,0,4,234.0,30,9.0,5.0,10,2.0,10.0,10,0
3400,0,4,163.0,30,9.0,5.0,10,2.0,10.0,10,0
3401,1,2,168.0,24,12.0,1.0,10,1.0,11.0,5,0
3402,1,2,699.0,4,8.0,5.0,10,9.0,4.0,10,0
3403,1,4,258.0,22,8.0,5.0,10,9.0,4.0,10,0
3404,1,1,747.0,19,5.0,7.0,10,6.0,7.0,10,0
3405,1,2,283.0,25,5.0,7.0,10,6.0,7.0,10,0
3406,1,2,0.0,8,6.0,7.0,10,5.0,7.0,10,1
3407,1,3,369.0,5,6.0,7.0,10,5.0,7.0,10,1
3408,1,1,174.0,11,6.0,7.0,10,10.0,3.0,10,1
3409,1,2,687.0,22,10.0,3.0,10,6.0,7.0,10,0
3410,1,2,146.0,4,6.0,7.0,10,10.0,3.0,10,1
3411,0,1,378.0,25,5.0,7.0,10,11.0,3.0,10,1
3412,1,2,0.0,14,5.0,7.0,10,11.0,3.0,10,1
3413,1,2,730.0,19,3.0,9.0,10,0.0,5.0,10,0
3414,1,2,0.0,21,3.0,9.0,10,0.0,5.0,10,0
3415,1,3,309.0,22,0.0,5.0,10,3.0,9.0,10,1
3416,1,3,208.0,26,3.0,9.0,10,0.0,5.0,10,0
3417,0,1,360.0,20,3.0,9.0,5,6.0,6.0,5,0
3418,1,2,12.0,17,6.0,6.0,5,3.0,9.0,5,1
3419,1,4,281.0,30,6.0,6.0,5,3.0,9.0,5,1
3420,1,2,853.0,22,5.0,7.0,5,7.0,6.0,5,0
3421,1,3,239.0,5,7.0,6.0,5,5.0,7.0,5,1
3422,0,3,60.0,36,7.0,6.0,5,5.0,7.0,5,1
3423,1,1,431.0,16,6.0,6.0,5,5.0,7.0,10,1
3424,1,2,848.0,22,6.0,6.0,5,5.0,7.0,10,1
3425,1,2,440.0,16,6.0,6.0,5,5.0,7.0,10,1
3426,1,2,0.0,22,5.0,7.0,10,6.0,6.0,5,0
3427,1,3,771.0,3,6.0,6.0,5,5.0,7.0,10,1
3428,1,4,743.0,6,6.0,6.0,5,5.0,7.0,10,1
3429,1,4,184.0,6,5.0,7.0,10,6.0,6.0,5,0
3430,1,4,6.0,19,5.0,7.0,10,6.0,6.0,5,0
3431,0,3,775.0,17,10.0,3.0,10,1.0,11.0,10,1
3432,1,3,328.0,23,10.0,3.0,10,1.0,11.0,10,1
3433,1,1,274.0,1,8.0,5.0,10,5.0,7.0,10,0
3434,1,2,52.0,18,8.0,5.0,10,5.0,7.0,10,0
3435,1,2,9.0,8,8.0,5.0,10,5.0,7.0,10,0
3436,1,3,452.0,22,8.0,5.0,10,5.0,7.0,10,0
3437,1,2,47.0,25,2.0,10.0,5,5.0,7.0,5,1
3438,1,2,1.0,12,5.0,7.0,5,2.0,10.0,5,0
3439,1,3,256.0,11,5.0,7.0,5,2.0,10.0,5,0
3440,0,1,348.0,30,4.0,8.0,5,3.0,10.0,5,1
3441,1,2,107.0,6,4.0,8.0,5,3.0,10.0,5,1
3442,1,3,152.0,17,3.0,10.0,5,4.0,8.0,5,0
3443,1,4,196.0,1,4.0,8.0,5,3.0,10.0,5,1
3444,1,2,722.0,13,7.0,6.0,10,0.0,10.0,0,1
3445,0,3,503.0,21,0.0,10.0,0,7.0,6.0,10,0
3446,1,1,531.0,11,7.0,6.0,10,8.0,5.0,10,0
3447,1,2,0.0,16,7.0,6.0,10,8.0,5.0,10,0
3448,1,3,63.0,12,8.0,5.0,10,7.0,6.0,10,1
3449,1,4,256.0,17,7.0,6.0,10,8.0,5.0,10,0
3450,1,1,110.0,23,4.0,8.0,10,8.0,5.0,10,1
3451,1,2,609.0,6,4.0,8.0,10,8.0,5.0,10,1
3452,0,4,172.0,23,8.0,5.0,10,4.0,8.0,10,0
3453,0,1,811.0,22,7.0,6.0,10,8.0,5.0,10,1
3454,1,1,301.0,12,8.0,5.0,10,7.0,6.0,10,0
3455,1,1,216.0,26,8.0,5.0,10,7.0,6.0,10,0
3456,0,2,90.0,29,8.0,5.0,10,7.0,6.0,10,0
3457,1,3,574.0,1,8.0,5.0,10,7.0,6.0,10,0
3458,1,4,259.0,9,7.0,6.0,10,8.0,5.0,10,1
3459,1,4,39.0,4,8.0,5.0,10,7.0,6.0,10,0
3460,0,1,213.0,35,8.0,5.0,5,12.0,1.0,5,0
3461,0,1,550.0,31,1.0,11.0,5,9.0,4.0,10,0
3462,1,1,447.0,14,10.0,4.0,5,4.0,8.0,5,0
3463,1,1,264.0,5,4.0,8.0,5,10.0,4.0,5,1
3464,0,2,30.0,13,10.0,4.0,5,4.0,8.0,5,0
3465,1,3,371.0,22,10.0,4.0,5,4.0,8.0,5,0
3466,1,1,261.0,20,5.0,7.0,5,3.0,9.0,5,1
3467,0,3,485.0,13,3.0,9.0,5,5.0,7.0,5,0
3468,1,4,872.0,15,5.0,7.0,5,3.0,9.0,5,1
3469,1,4,704.0,19,5.0,7.0,5,3.0,9.0,5,1
3470,1,4,140.0,6,3.0,9.0,5,5.0,7.0,5,0
3471,0,4,12.0,20,5.0,7.0,5,3.0,9.0,5,1
3472,1,2,8.0,29,10.0,4.0,5,8.0,5.0,5,1
3473,1,3,239.0,9,8.0,5.0,5,10.0,4.0,5,0
3474,1,4,678.0,20,10.0,4.0,5,8.0,5.0,5,1
3475,1,4,0.0,22,8.0,5.0,5,10.0,4.0,5,0
3476,1,5,0.0,21,10.0,4.0,5,8.0,5.0,5,1
3477,0,5,0.0,14,8.0,5.0,5,10.0,4.0,5,0
3478,1,1,614.0,3,9.0,4.0,10,2.0,10.0,10,0
3479,0,2,365.0,29,2.0,10.0,10,9.0,4.0,10,1
3480,0,2,37.0,20,2.0,10.0,10,9.0,4.0,10,1
3481,1,1,405.0,9,5.0,7.0,10,5.0,7.0,10,1
3482,1,1,175.0,13,5.0,7.0,10,5.0,7.0,10,0
3483,0,2,611.0,18,5.0,7.0,10,5.0,7.0,10,1
3484,1,2,16.0,6,5.0,7.0,10,5.0,7.0,10,1
3485,1,4,284.0,4,5.0,7.0,10,5.0,7.0,10,1
3486,1,3,522.0,8,9.0,4.0,5,10.0,3.0,5,1
3487,0,3,783.0,25,8.0,5.0,10,10.0,4.0,10,1
3488,1,3,86.0,15,8.0,5.0,10,10.0,4.0,10,1
