,Convert,Play Number,Period Number,Offense Points,Defense Points,Distance,Spot,Play Type,Drive Number,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank
2494,True,102,3,0,20,1.0,51,1,14.0,0.0,10.0,0,7.0,6.0,5
2495,True,127,3,14,23,1.0,57,1,15.0,5.0,7.0,10,9.0,5.0,5
2496,True,84,2,10,21,1.0,66,1,12.0,8.0,5.0,10,9.0,4.0,10
2497,True,139,3,17,28,1.0,27,1,17.0,8.0,5.0,10,9.0,4.0,10
2498,False,52,2,10,7,1.0,18,1,9.0,4.0,8.0,10,0.0,10.0,0
2499,False,66,2,10,7,2.0,3,1,11.0,4.0,8.0,10,0.0,10.0,0
2500,False,79,2,17,7,2.0,23,1,13.0,4.0,8.0,10,0.0,10.0,0
2501,True,114,3,0,28,1.0,34,1,19.0,0.0,10.0,0,8.0,5.0,10
2502,True,150,4,0,35,1.0,48,1,23.0,0.0,10.0,0,8.0,5.0,10
2503,False,79,2,7,14,1.0,1,1,10.0,0.0,10.0,0,0.0,12.0,5
2504,False,173,4,13,48,1.0,43,1,23.0,0.0,10.0,0,8.0,5.0,10
2505,True,206,4,55,13,2.0,12,1,28.0,8.0,5.0,10,0.0,10.0,0
2506,False,43,2,0,7,3.0,26,1,6.0,8.0,5.0,10,0.0,10.0,0
2507,True,106,3,7,21,1.0,42,1,17.0,0.0,10.0,0,8.0,5.0,10
2508,True,132,4,21,17,1.0,31,1,20.0,8.0,5.0,10,0.0,10.0,0
2509,False,13,1,0,0,1.0,24,1,2.0,9.0,4.0,10,6.0,6.0,5
2510,True,86,2,13,3,1.0,29,1,12.0,9.0,4.0,10,6.0,6.0,5
2511,False,171,4,34,6,1.0,1,1,27.0,9.0,4.0,10,6.0,6.0,5
2512,True,21,1,0,0,3.0,33,1,2.0,3.0,9.0,5,0.0,10.0,0
2513,False,46,2,0,14,19.0,73,1,5.0,0.0,10.0,0,3.0,9.0,5
2514,True,64,2,0,21,4.0,24,1,7.0,0.0,10.0,0,3.0,9.0,5
2515,False,82,2,21,6,2.0,2,1,8.0,3.0,9.0,5,0.0,10.0,0
2516,False,135,4,12,28,2.0,35,1,17.0,0.0,10.0,0,3.0,9.0,5
2517,False,135,3,62,8,1.0,50,1,23.0,8.0,5.0,5,0.0,10.0,0
2518,False,152,4,11,62,1.0,63,1,26.0,0.0,10.0,0,8.0,5.0,5
2519,False,161,4,62,11,2.0,5,1,27.0,8.0,5.0,5,0.0,10.0,0
2520,True,154,4,34,14,1.0,40,1,21.0,3.0,9.0,10,9.0,4.0,5
2521,False,170,4,14,34,3.0,55,1,22.0,9.0,4.0,5,3.0,9.0,10
2522,True,193,4,24,31,5.0,45,1,27.0,6.0,7.0,10,12.0,2.0,10
2523,False,21,1,0,7,6.0,34,1,2.0,0.0,10.0,0,11.0,2.0,10
2524,False,37,1,14,0,2.0,42,1,5.0,11.0,2.0,10,0.0,10.0,0
2525,False,199,4,3,69,17.0,41,1,28.0,0.0,10.0,0,11.0,2.0,10
2526,True,15,1,0,7,1.0,49,1,2.0,7.0,6.0,10,6.0,5.0,0
2527,True,61,2,7,3,1.0,33,1,6.0,10.0,3.0,10,4.0,8.0,5
2528,True,74,2,3,10,1.0,28,1,7.0,4.0,8.0,5,10.0,3.0,10
2529,True,18,1,0,0,1.0,7,1,3.0,1.0,11.0,10,9.0,4.0,10
2530,True,54,2,7,0,1.0,57,1,6.0,9.0,4.0,10,1.0,11.0,10
2531,True,126,4,28,7,1.0,30,1,18.0,9.0,4.0,10,1.0,11.0,10
2532,False,158,4,42,7,9.0,41,1,22.0,9.0,4.0,10,1.0,11.0,10
2533,True,127,3,21,28,1.0,66,1,20.0,8.0,5.0,10,11.0,2.0,10
2534,False,153,3,28,31,2.0,2,1,22.0,8.0,5.0,10,11.0,2.0,10
2535,True,9,1,0,0,1.0,42,1,1.0,10.0,4.0,10,0.0,10.0,0
2536,True,31,1,0,0,1.0,41,1,3.0,2.0,10.0,5,0.0,10.0,0
2537,False,50,2,0,10,1.0,64,1,7.0,7.0,5.0,5,4.0,8.0,10
2538,True,10,1,0,0,1.0,33,1,1.0,3.0,9.0,10,0.0,10.0,0
2539,True,170,4,28,20,1.0,27,1,21.0,0.0,10.0,0,3.0,9.0,10
2540,True,129,3,17,24,2.0,54,1,18.0,12.0,2.0,5,8.0,5.0,10
2541,False,138,3,17,24,2.0,28,1,18.0,12.0,2.0,5,8.0,5.0,10
2542,True,155,3,17,24,5.0,46,1,22.0,12.0,2.0,5,8.0,5.0,10
2543,True,61,2,7,7,1.0,39,1,10.0,10.0,4.0,5,0.0,12.0,5
2544,False,185,4,52,14,3.0,38,1,26.0,10.0,4.0,5,0.0,12.0,5
2545,False,189,4,14,52,2.0,56,1,27.0,0.0,12.0,5,10.0,4.0,5
2546,True,62,2,3,20,1.0,1,1,10.0,1.0,11.0,5,7.0,6.0,10
2547,False,124,3,40,10,2.0,24,1,21.0,7.0,6.0,10,1.0,11.0,5
2548,False,169,4,10,43,8.0,23,1,28.0,1.0,11.0,5,7.0,6.0,10
2549,True,80,2,21,6,1.0,27,1,11.0,7.0,6.0,10,6.0,6.0,5
2550,True,117,3,42,6,2.0,10,1,17.0,7.0,6.0,10,6.0,6.0,5
2551,True,46,1,7,13,2.0,15,1,6.0,0.0,10.0,0,12.0,2.0,10
2552,False,191,4,37,27,1.0,39,1,24.0,9.0,4.0,10,5.0,7.0,5
2553,True,100,3,13,14,2.0,35,1,15.0,3.0,9.0,5,7.0,5.0,5
2554,False,117,3,13,14,1.0,50,1,17.0,3.0,9.0,5,7.0,5.0,5
2555,False,33,1,6,7,3.0,21,1,4.0,1.0,11.0,5,9.0,4.0,5
2556,False,56,2,6,14,6.0,52,1,8.0,1.0,11.0,5,9.0,4.0,5
2557,True,67,2,14,6,1.0,30,1,9.0,9.0,4.0,5,1.0,11.0,5
2558,False,83,2,20,6,2.0,11,1,11.0,9.0,4.0,5,1.0,11.0,5
2559,False,187,4,40,6,6.0,21,1,26.0,9.0,4.0,5,1.0,11.0,5
2560,False,65,2,23,0,1.0,52,1,8.0,12.0,2.0,10,8.0,5.0,5
2561,True,143,3,20,37,1.0,54,1,21.0,8.0,5.0,5,12.0,2.0,10
2562,False,153,4,20,37,1.0,1,1,21.0,8.0,5.0,5,12.0,2.0,10
2563,False,88,2,3,7,15.0,39,1,13.0,7.0,6.0,10,10.0,3.0,10
2564,False,126,3,14,3,1.0,24,1,17.0,10.0,3.0,10,7.0,6.0,10
2565,True,150,4,3,21,1.0,66,1,20.0,7.0,6.0,10,10.0,3.0,10
2566,False,132,3,0,20,7.0,85,1,19.0,6.0,6.0,5,11.0,2.0,10
2567,False,134,3,38,3,3.0,13,1,16.0,11.0,2.0,10,0.0,10.0,0
2568,True,184,4,52,3,2.0,53,1,22.0,11.0,2.0,10,0.0,10.0,0
2569,True,36,1,10,7,1.0,20,1,5.0,8.0,5.0,5,0.0,10.0,0
2570,True,145,3,19,19,1.0,37,1,23.0,0.0,10.0,0,8.0,5.0,5
2571,False,22,1,7,0,5.0,70,1,4.0,2.0,10.0,10,0.0,10.0,0
2572,False,32,1,0,7,1.0,39,1,6.0,1.0,11.0,5,6.0,6.0,5
2573,False,173,4,15,22,10.0,62,1,30.0,1.0,11.0,5,6.0,6.0,5
2574,False,57,2,3,0,5.0,41,1,8.0,7.0,6.0,10,7.0,5.0,10
2575,True,67,2,0,3,2.0,30,1,11.0,7.0,5.0,10,7.0,6.0,10
2576,True,128,3,0,45,2.0,28,1,17.0,0.0,10.0,0,5.0,7.0,10
2577,True,134,3,0,45,1.0,14,1,17.0,0.0,10.0,0,5.0,7.0,10
2578,True,97,2,21,14,1.0,2,1,11.0,9.0,4.0,10,10.0,4.0,5
2579,True,139,3,21,38,1.0,56,1,18.0,10.0,4.0,5,9.0,4.0,10
2580,True,159,3,21,38,1.0,24,1,20.0,10.0,4.0,5,9.0,4.0,10
2581,False,178,4,28,45,1.0,72,1,22.0,10.0,4.0,5,9.0,4.0,10
2582,False,23,1,0,0,2.0,45,1,4.0,8.0,5.0,10,2.0,10.0,5
2583,False,32,1,0,0,1.0,24,1,5.0,2.0,10.0,5,8.0,5.0,10
2584,True,161,4,7,42,3.0,68,1,27.0,2.0,10.0,5,8.0,5.0,10
2585,True,99,3,17,7,1.0,48,1,13.0,2.0,10.0,5,6.0,6.0,5
2586,True,140,4,17,31,1.0,29,1,17.0,6.0,6.0,5,2.0,10.0,5
2587,False,188,5,31,31,6.0,21,1,23.0,2.0,10.0,5,6.0,6.0,5
2588,False,108,3,7,21,2.0,9,1,12.0,4.0,8.0,0,2.0,10.0,5
2589,False,47,1,7,0,1.0,10,1,5.0,9.0,4.0,10,8.0,5.0,5
2590,True,115,3,3,10,1.0,22,1,12.0,8.0,5.0,5,9.0,4.0,10
2591,False,142,3,6,17,1.0,35,1,14.0,8.0,5.0,5,9.0,4.0,10
2592,True,102,3,7,17,1.0,28,1,15.0,4.0,8.0,10,0.0,10.0,0
2593,True,180,4,20,35,1.0,38,1,25.0,2.0,10.0,10,8.0,4.0,5
2594,True,196,4,27,41,1.0,31,1,28.0,8.0,6.0,5,4.0,8.0,10
2595,False,125,3,42,0,13.0,36,1,17.0,12.0,1.0,10,7.0,6.0,5
2596,False,87,2,35,0,1.0,18,1,12.0,10.0,4.0,10,0.0,10.0,0
2597,True,93,2,21,6,3.0,57,1,15.0,10.0,3.0,5,6.0,6.0,5
2598,False,92,2,7,17,1.0,1,1,17.0,4.0,8.0,10,7.0,6.0,10
2599,True,138,4,7,24,1.0,6,1,24.0,4.0,8.0,10,7.0,6.0,10
2600,True,198,4,33,35,3.0,73,1,24.0,0.0,10.0,0,5.0,7.0,5
2601,True,165,4,31,21,2.0,23,1,22.0,3.0,9.0,10,0.0,10.0,0
2602,False,47,1,3,14,1.0,20,1,4.0,8.0,5.0,5,12.0,2.0,10
2603,True,133,3,7,37,1.0,47,1,20.0,3.0,9.0,5,10.0,3.0,5
2604,True,140,3,7,37,2.0,12,1,20.0,3.0,9.0,5,10.0,3.0,5
2605,False,183,4,14,40,7.0,7,1,24.0,3.0,9.0,5,10.0,3.0,5
2606,True,195,4,14,40,1.0,43,1,26.0,3.0,9.0,5,10.0,3.0,5
2607,False,103,2,13,49,3.0,53,1,14.0,8.0,5.0,5,11.0,2.0,10
2608,False,151,3,13,63,2.0,28,1,23.0,8.0,5.0,5,11.0,2.0,10
2609,True,192,4,70,13,1.0,33,1,28.0,11.0,2.0,10,8.0,5.0,5
2610,False,199,4,70,13,7.0,17,1,28.0,11.0,2.0,10,8.0,5.0,5
2611,False,72,2,7,21,2.0,38,1,10.0,0.0,10.0,0,8.0,5.0,5
2612,True,183,4,7,63,1.0,5,1,27.0,0.0,10.0,0,8.0,5.0,5
2613,False,216,4,63,14,15.0,23,1,32.0,8.0,5.0,5,0.0,10.0,0
2614,True,122,2,24,14,1.0,30,1,17.0,8.0,5.0,5,8.0,5.0,10
2615,False,189,4,21,40,1.0,43,1,25.0,8.0,5.0,10,8.0,5.0,5
2616,True,144,3,3,41,2.0,19,1,22.0,0.0,10.0,0,11.0,2.0,5
2617,False,161,4,41,17,1.0,36,1,25.0,11.0,2.0,5,0.0,10.0,0
2618,False,105,3,0,13,1.0,3,1,14.0,6.0,6.0,5,0.0,10.0,0
2619,True,6,1,0,0,1.0,55,1,1.0,11.0,2.0,10,0.0,10.0,0
2620,False,26,1,3,0,1.0,13,1,3.0,11.0,2.0,10,0.0,10.0,0
2621,False,146,4,17,17,1.0,1,1,21.0,0.0,10.0,0,4.0,8.0,10
2622,True,59,2,3,17,2.0,14,1,6.0,11.0,2.0,10,8.0,5.0,10
2623,False,67,2,17,10,3.0,68,1,7.0,8.0,5.0,10,11.0,2.0,10
2624,False,108,3,24,24,5.0,34,1,13.0,11.0,2.0,10,8.0,5.0,10
2625,False,162,4,30,41,1.0,1,1,19.0,11.0,2.0,10,8.0,5.0,10
2626,True,176,4,41,30,2.0,32,1,20.0,8.0,5.0,10,11.0,2.0,10
2627,False,131,3,10,21,1.0,1,1,18.0,9.0,4.0,10,4.0,8.0,10
2628,False,186,4,17,38,2.0,28,1,24.0,9.0,4.0,10,4.0,8.0,10
2629,False,20,1,0,7,1.0,66,1,3.0,5.0,7.0,10,9.0,4.0,5
2630,True,129,3,31,21,2.0,24,1,14.0,9.0,4.0,5,5.0,7.0,10
2631,True,153,4,38,28,1.0,38,1,16.0,9.0,4.0,5,5.0,7.0,10
2632,True,168,4,28,41,4.0,70,1,17.0,5.0,7.0,10,9.0,4.0,5
2633,True,186,4,41,35,1.0,49,1,18.0,9.0,4.0,5,5.0,7.0,10
2634,False,190,4,41,35,1.0,38,1,18.0,9.0,4.0,5,5.0,7.0,10
2635,False,101,3,7,0,1.0,2,1,14.0,8.0,5.0,10,0.0,10.0,0
2636,False,69,2,17,3,1.0,37,1,10.0,8.0,5.0,10,9.0,4.0,5
2637,False,181,4,27,48,1.0,25,1,24.0,9.0,4.0,5,8.0,5.0,10
2638,True,116,3,7,31,1.0,55,1,18.0,0.0,12.0,5,2.0,10.0,10
2639,True,157,4,17,56,1.0,46,1,26.0,2.0,10.0,5,10.0,3.0,10
2640,False,163,4,17,56,1.0,7,1,26.0,2.0,10.0,5,10.0,3.0,10
2641,True,70,2,0,7,1.0,30,1,9.0,0.0,10.0,0,4.0,8.0,5
2642,False,127,3,41,0,1.0,13,1,21.0,10.0,4.0,5,0.0,10.0,0
2643,False,156,4,55,0,3.0,39,1,25.0,10.0,4.0,5,0.0,10.0,0
2644,False,182,4,47,10,2.0,28,1,25.0,7.0,6.0,10,8.0,4.0,0
2645,True,25,1,0,7,1.0,31,1,5.0,0.0,10.0,0,1.0,11.0,5
2646,False,31,1,0,7,1.0,9,1,5.0,3.0,9.0,10,10.0,4.0,10
2647,False,112,3,7,14,2.0,32,1,17.0,3.0,9.0,10,10.0,4.0,10
2648,False,119,3,14,7,3.0,35,1,18.0,10.0,4.0,10,3.0,9.0,10
2649,False,125,4,7,14,1.0,24,1,19.0,3.0,9.0,10,10.0,4.0,10
2650,True,172,4,28,14,1.0,26,1,26.0,10.0,4.0,10,3.0,9.0,10
2651,False,69,2,6,14,1.0,16,1,9.0,4.0,8.0,10,9.0,4.0,10
2652,True,140,4,14,6,1.0,24,1,21.0,13.0,1.0,10,2.0,10.0,10
2653,True,68,2,21,0,1.0,61,1,12.0,7.0,6.0,10,0.0,10.0,0
2654,False,86,2,0,34,4.0,69,1,15.0,0.0,10.0,0,7.0,6.0,10
2655,False,173,4,51,7,3.0,21,1,28.0,7.0,6.0,10,0.0,10.0,0
2656,False,8,1,0,0,1.0,38,1,1.0,0.0,10.0,0,8.0,5.0,10
2657,True,125,3,31,7,4.0,33,1,17.0,8.0,5.0,10,0.0,10.0,0
2658,True,154,4,31,23,3.0,37,1,19.0,12.0,2.0,10,7.0,5.0,5
2659,True,41,1,6,0,1.0,1,1,4.0,7.0,6.0,10,8.0,5.0,5
2660,False,185,4,13,33,1.0,56,1,24.0,8.0,5.0,5,7.0,6.0,10
2661,True,134,3,49,13,1.0,59,1,20.0,9.0,4.0,10,1.0,11.0,5
2662,False,45,1,10,0,7.0,37,1,6.0,8.0,5.0,10,7.0,6.0,5
2663,False,57,1,0,17,1.0,66,1,9.0,7.0,6.0,5,8.0,5.0,10
2664,True,83,2,24,6,2.0,41,1,14.0,8.0,5.0,10,7.0,6.0,5
2665,True,134,3,45,6,1.0,26,1,21.0,8.0,5.0,10,7.0,6.0,5
2666,False,158,3,6,48,4.0,60,1,24.0,7.0,6.0,5,8.0,5.0,10
2667,False,167,4,6,48,3.0,45,1,26.0,7.0,6.0,5,8.0,5.0,10
2668,True,77,2,13,0,1.0,28,1,10.0,4.0,8.0,5,0.0,10.0,0
2669,False,173,4,36,7,1.0,29,1,22.0,4.0,8.0,5,0.0,10.0,0
2670,True,182,4,36,7,1.0,41,1,24.0,4.0,8.0,5,0.0,10.0,0
2671,False,135,3,14,30,3.0,31,1,18.0,2.0,10.0,5,8.0,5.0,10
2672,False,144,4,14,30,1.0,10,1,20.0,2.0,10.0,5,8.0,5.0,10
2673,True,169,4,14,44,1.0,45,1,23.0,2.0,10.0,5,8.0,5.0,10
2674,True,54,2,3,7,2.0,33,1,6.0,3.0,9.0,10,6.0,6.0,0
2675,False,173,4,41,13,6.0,36,1,23.0,5.0,7.0,10,7.0,6.0,10
2676,True,12,1,0,0,1.0,12,1,2.0,12.0,2.0,10,8.0,5.0,5
2677,True,123,3,35,0,2.0,28,1,18.0,12.0,2.0,10,8.0,5.0,5
2678,False,142,4,42,7,3.0,35,1,20.0,12.0,2.0,10,8.0,5.0,5
2679,True,157,4,7,42,1.0,56,1,23.0,8.0,5.0,5,12.0,2.0,10
2680,True,32,1,0,7,1.0,37,1,7.0,9.0,4.0,5,7.0,6.0,5
2681,True,76,2,7,21,1.0,47,1,12.0,9.0,4.0,5,7.0,6.0,5
2682,False,109,3,21,7,1.0,19,1,17.0,7.0,6.0,5,9.0,4.0,5
2683,True,31,1,7,0,1.0,60,1,6.0,7.0,6.0,10,1.0,11.0,5
2684,True,38,1,7,0,1.0,23,1,6.0,7.0,6.0,10,1.0,11.0,5
2685,True,132,3,28,14,1.0,54,1,20.0,7.0,6.0,10,1.0,11.0,5
2686,False,178,4,33,14,13.0,29,1,26.0,7.0,6.0,10,1.0,11.0,5
2687,False,21,1,0,0,5.0,28,1,3.0,2.0,10.0,5,7.0,5.0,10
2688,True,76,2,14,7,2.0,29,1,11.0,7.0,5.0,10,2.0,10.0,5
2689,False,16,1,7,0,1.0,59,1,2.0,1.0,11.0,10,0.0,10.0,0
2690,False,20,1,0,7,6.0,36,1,3.0,0.0,10.0,0,1.0,11.0,10
2691,True,133,4,17,7,1.0,27,1,20.0,1.0,11.0,10,0.0,10.0,0
2692,True,21,1,0,0,1.0,6,1,4.0,6.0,7.0,10,0.0,10.0,0
2693,False,180,4,38,0,6.0,34,1,30.0,6.0,7.0,10,0.0,10.0,0
2694,True,45,2,0,0,1.0,13,1,6.0,10.0,4.0,10,6.0,7.0,10
2695,False,143,4,3,28,13.0,58,1,18.0,0.0,10.0,0,6.0,6.0,5
2696,True,173,4,28,3,6.0,41,1,21.0,6.0,6.0,5,0.0,10.0,0
2697,True,123,3,6,27,2.0,34,1,13.0,6.0,6.0,5,11.0,3.0,10
2698,False,162,4,13,34,6.0,7,1,17.0,6.0,6.0,5,11.0,3.0,10
2699,False,133,3,12,13,1.0,1,1,15.0,8.0,5.0,10,2.0,10.0,10
2700,False,186,4,28,65,1.0,48,1,25.0,0.0,10.0,0,9.0,4.0,10
2701,True,88,2,14,14,2.0,43,1,13.0,4.0,8.0,10,0.0,10.0,0
2702,False,171,3,7,54,9.0,37,1,25.0,0.0,10.0,0,8.0,5.0,10
2703,True,39,2,0,7,1.0,15,1,5.0,2.0,10.0,5,3.0,9.0,5
2704,True,90,3,21,21,1.0,18,1,11.0,3.0,9.0,5,2.0,10.0,5
2705,False,170,5,35,42,1.0,4,1,21.0,2.0,10.0,5,3.0,9.0,5
2706,True,74,2,7,21,1.0,16,1,9.0,7.0,5.0,5,10.0,3.0,10
2707,False,164,4,66,3,12.0,14,1,24.0,6.0,6.0,5,0.0,10.0,0
2708,False,13,1,7,0,3.0,39,1,3.0,6.0,6.0,5,7.0,6.0,5
2709,False,82,2,28,14,10.0,83,1,11.0,6.0,6.0,5,7.0,6.0,5
2710,True,37,1,7,7,1.0,9,1,7.0,3.0,9.0,5,8.0,6.0,5
2711,True,38,1,3,14,1.0,15,1,6.0,2.0,10.0,5,9.0,5.0,5
2712,False,139,3,13,31,3.0,68,1,17.0,2.0,10.0,5,9.0,5.0,5
2713,True,181,4,13,52,1.0,66,1,23.0,2.0,10.0,5,9.0,5.0,5
2714,True,130,3,0,56,1.0,4,1,20.0,0.0,10.0,0,5.0,7.0,10
2715,False,162,4,63,7,1.0,26,1,25.0,5.0,7.0,10,0.0,10.0,0
2716,True,176,4,63,7,1.0,11,1,27.0,5.0,7.0,10,0.0,10.0,0
2717,True,130,4,35,3,1.0,38,1,20.0,8.0,5.0,10,0.0,10.0,0
2718,False,100,2,28,10,1.0,1,1,17.0,11.0,2.0,10,2.0,10.0,10
2719,False,131,3,16,21,2.0,3,1,17.0,1.0,11.0,5,0.0,10.0,0
2720,False,164,4,0,48,1.0,72,1,25.0,0.0,10.0,0,9.0,4.0,10
2721,True,205,4,3,42,1.0,1,1,29.0,1.0,11.0,5,5.0,7.0,5
2722,False,12,1,0,0,5.0,41,1,1.0,7.0,6.0,5,4.0,8.0,5
2723,True,208,4,24,15,3.0,21,1,34.0,7.0,6.0,5,4.0,8.0,5
2724,False,101,3,0,10,1.0,56,1,15.0,4.0,8.0,10,8.0,5.0,10
2725,True,32,1,7,7,1.0,50,1,3.0,2.0,10.0,5,8.0,5.0,5
2726,True,37,1,7,7,2.0,40,1,3.0,2.0,10.0,5,8.0,5.0,5
2727,False,55,2,3,7,4.0,68,1,7.0,10.0,4.0,10,9.0,4.0,10
2728,True,57,2,3,17,1.0,53,1,7.0,7.0,5.0,5,8.0,5.0,10
2729,True,108,3,24,6,1.0,29,1,14.0,8.0,5.0,10,7.0,5.0,5
2730,True,141,4,20,17,2.0,39,1,20.0,7.0,6.0,10,12.0,2.0,10
2731,True,161,4,20,17,1.0,71,1,22.0,7.0,6.0,10,12.0,2.0,10
2732,True,137,4,0,10,2.0,40,1,19.0,0.0,10.0,0,8.0,5.0,5
2733,True,87,2,24,14,1.0,1,1,14.0,12.0,2.0,10,1.0,11.0,10
2734,True,137,3,31,20,1.0,38,1,18.0,12.0,2.0,10,1.0,11.0,10
2735,True,156,3,38,20,1.0,25,1,20.0,12.0,2.0,10,1.0,11.0,10
2736,True,188,4,27,52,1.0,32,1,23.0,1.0,11.0,10,12.0,2.0,10
2737,True,60,2,13,10,1.0,22,1,7.0,8.0,6.0,5,0.0,10.0,0
2738,False,123,3,27,10,1.0,43,1,16.0,8.0,6.0,5,0.0,10.0,0
2739,False,9,1,0,0,1.0,43,1,2.0,7.0,6.0,10,3.0,9.0,10
2740,False,39,1,0,7,1.0,24,1,8.0,7.0,6.0,10,3.0,9.0,10
2741,False,196,4,21,32,10.0,35,1,33.0,3.0,9.0,10,7.0,6.0,10
2742,False,39,1,7,10,1.0,20,1,5.0,10.0,4.0,10,7.0,6.0,10
2743,True,127,3,7,31,1.0,45,1,18.0,10.0,4.0,10,7.0,6.0,10
2744,True,137,4,13,10,1.0,23,1,20.0,8.0,5.0,10,10.0,3.0,5
2745,False,160,4,13,10,1.0,10,1,22.0,8.0,5.0,10,10.0,3.0,5
2746,False,40,2,0,7,1.0,29,1,7.0,1.0,11.0,5,0.0,10.0,0
2747,True,67,2,7,7,1.0,46,1,10.0,0.0,10.0,0,1.0,11.0,5
2748,False,43,2,0,3,7.0,13,1,3.0,4.0,8.0,5,14.0,0.0,10
2749,True,71,2,21,14,1.0,48,1,11.0,1.0,11.0,5,12.0,2.0,5
2750,False,161,3,35,28,1.0,18,1,24.0,12.0,2.0,5,1.0,11.0,5
2751,False,209,4,35,45,2.0,47,1,33.0,1.0,11.0,5,12.0,2.0,5
2752,True,163,4,17,31,1.0,10,1,21.0,4.0,8.0,10,9.0,4.0,10
2753,False,14,1,0,0,1.0,1,1,1.0,5.0,7.0,10,10.0,4.0,5
2754,False,59,1,7,7,1.0,1,1,6.0,5.0,7.0,10,10.0,4.0,5
2755,False,78,2,10,7,1.0,22,1,8.0,10.0,4.0,5,5.0,7.0,10
2756,True,123,3,10,21,1.0,33,1,14.0,10.0,4.0,5,5.0,7.0,10
2757,False,148,3,10,28,1.0,19,1,16.0,10.0,4.0,5,5.0,7.0,10
2758,False,186,4,42,10,19.0,29,1,21.0,5.0,7.0,10,10.0,4.0,5
2759,True,152,4,7,27,1.0,73,1,21.0,3.0,9.0,10,8.0,5.0,10
2760,True,54,2,6,7,1.0,1,1,6.0,8.0,5.0,10,1.0,11.0,5
2761,True,114,3,7,34,1.0,32,1,14.0,1.0,11.0,5,8.0,5.0,10
2762,False,160,4,7,37,3.0,27,1,19.0,1.0,11.0,5,8.0,5.0,10
2763,True,142,4,6,27,2.0,47,1,22.0,2.0,10.0,10,12.0,1.0,10
2764,True,149,4,6,27,13.0,25,1,22.0,2.0,10.0,10,12.0,1.0,10
2765,False,173,4,13,27,10.0,18,1,24.0,2.0,10.0,10,12.0,1.0,10
2766,True,155,4,13,45,1.0,40,1,19.0,4.0,8.0,5,10.0,3.0,10
2767,True,55,2,0,6,1.0,17,1,7.0,8.0,5.0,10,0.0,10.0,0
2768,True,48,1,7,3,1.0,21,1,6.0,9.0,4.0,10,10.0,3.0,10
2769,False,72,2,3,14,2.0,62,1,9.0,10.0,3.0,10,9.0,4.0,10
2770,False,159,3,21,31,3.0,58,1,22.0,9.0,4.0,10,10.0,3.0,10
2771,False,175,4,31,21,4.0,31,1,24.0,7.0,6.0,5,6.0,6.0,5
2772,False,187,4,21,31,10.0,28,1,25.0,6.0,6.0,5,7.0,6.0,5
2773,True,98,3,21,14,1.0,43,1,17.0,2.0,10.0,5,2.0,10.0,5
2774,True,33,1,0,0,1.0,38,1,6.0,1.0,11.0,5,5.0,7.0,10
2775,True,118,3,10,24,1.0,56,1,16.0,1.0,11.0,5,5.0,7.0,10
2776,False,164,4,17,38,2.0,24,1,22.0,1.0,11.0,5,5.0,7.0,10
2777,True,62,2,0,21,1.0,50,1,7.0,0.0,10.0,0,10.0,3.0,10
2778,False,66,2,0,21,4.0,42,1,7.0,0.0,10.0,0,10.0,3.0,10
2779,False,176,4,34,31,4.0,55,1,21.0,12.0,1.0,10,7.0,5.0,10
2780,False,83,2,6,28,18.0,37,1,13.0,3.0,9.0,5,7.0,6.0,10
2781,False,187,4,14,23,28.0,71,1,28.0,3.0,9.0,10,10.0,4.0,5
2782,True,160,4,10,28,1.0,26,1,22.0,2.0,10.0,5,6.0,7.0,10
2783,True,19,1,0,7,1.0,1,1,2.0,6.0,6.0,5,8.0,4.0,5
2784,True,105,3,28,10,1.0,36,1,14.0,11.0,2.0,10,9.0,4.0,10
2785,True,131,3,10,35,2.0,10,1,17.0,9.0,4.0,10,11.0,2.0,10
2786,True,166,4,35,25,1.0,55,1,22.0,11.0,2.0,10,9.0,4.0,10
2787,False,178,4,35,25,2.0,34,1,22.0,11.0,2.0,10,9.0,4.0,10
2788,False,52,2,10,7,1.0,1,1,10.0,2.0,10.0,10,6.0,6.0,5
2789,False,96,3,0,14,1.0,46,1,14.0,7.0,6.0,10,10.0,4.0,10
2790,False,160,4,0,54,1.0,19,1,27.0,0.0,10.0,0,7.0,6.0,10
2791,False,12,1,0,0,1.0,1,1,1.0,12.0,2.0,0,2.0,10.0,10
2792,False,28,1,0,0,6.0,33,1,2.0,2.0,10.0,10,12.0,2.0,0
2793,False,58,2,3,0,8.0,62,1,7.0,12.0,2.0,0,2.0,10.0,10
2794,True,124,3,13,7,1.0,57,1,15.0,12.0,2.0,0,2.0,10.0,10
2795,True,188,4,23,29,2.0,49,1,21.0,12.0,2.0,0,2.0,10.0,10
2796,True,192,4,23,29,6.0,43,1,21.0,12.0,2.0,0,2.0,10.0,10
2797,False,54,2,6,14,1.0,35,1,8.0,3.0,9.0,5,11.0,3.0,10
2798,False,125,4,13,27,1.0,71,1,18.0,3.0,9.0,5,11.0,3.0,10
2799,False,30,1,0,7,2.0,32,1,3.0,0.0,10.0,0,9.0,4.0,5
2800,True,73,2,0,23,1.0,39,1,9.0,0.0,10.0,0,9.0,4.0,5
2801,True,104,3,23,7,1.0,31,1,13.0,9.0,4.0,5,0.0,10.0,0
2802,False,150,4,7,44,10.0,37,1,20.0,0.0,10.0,0,9.0,4.0,5
